idnumber,datetime,host,RID,proto,spt,dpt,ipaddress,cc,country,locale,latitude,longitude,Label,Sources,label
ci40079791,03-05-13 18:57,groucho-tokyo,1996578848,TCP,6000.0,3306.0,119.1.96.32,CN,China,,35.0,105.0,1,,1
nn00844748,03-05-13 18:58,groucho-tokyo,3736989290,TCP,6000.0,3306.0,222.189.238.106,CN,China,Jiangsu Sheng,32.0617,118.7778,1,,1
us6000ic5q,03-05-13 18:58,groucho-tokyo,3356877140,TCP,2219.0,445.0,200.21.225.84,CO,Colombia,Bogota D.C.,4.6492,-74.0628,0,,0
nc73766820,03-05-13 18:58,groucho-tokyo,3356877140,TCP,2219.0,445.0,200.21.225.84,CO,Colombia,Bogota D.C.,4.6492,-74.0628,0,,0
ak022a90rzl5,03-05-13 19:00,groucho-tokyo,2995385607,TCP,1241.0,445.0,178.137.245.7,UA,Ukraine,,49.0,32.0,0,,0
ci40079775,03-05-13 19:00,groucho-tokyo,2995385607,TCP,1241.0,445.0,178.137.245.7,UA,Ukraine,,49.0,32.0,1,,1
hv73105887,03-05-13 19:00,groucho-singapore,3526571145,TCP,6000.0,3306.0,210.51.52.137,CN,China,Shanghai Shi,31.0456,121.3997,1,https://www.reuters.com/article/singapore-cyberattack-symantec/state-sponsored-espionage-group-whitefly-behind-major-singapore-cyberattack-report-idUSL1N20T03V,1
pr71365018,03-05-13 19:00,groucho-tokyo,1335682874,TCP,3970.0,445.0,79.156.231.58,,,,,,1,https://www.brecorder.com/2019/11/07/542425/india-plays-down-isro-breach-by-suspected-north-korean-hackers/,1
hv73105872,03-05-13 19:00,groucho-tokyo,1335682874,TCP,3970.0,445.0,79.156.231.58,,,,,,1,,1
ci37510749,03-05-13 19:03,groucho-oregon,1019141837,TCP,6000.0,1433.0,60.190.222.205,CN,China,,35.0,105.0,0,,0
ci40079767,03-05-13 19:03,groucho-us-east,1538487682,TCP,13548.0,3389.0,91.179.117.130,BE,Belgium,,50.8333,4.0,0,,0
ak022a90cced,03-05-13 19:04,groucho-singapore,1033070415,TCP,6000.0,1433.0,61.147.103.79,CN,China,Jiangsu Sheng,32.0617,118.7778,0,,0
ak022a90ayv9,03-05-13 19:07,groucho-tokyo,1451120692,TCP,1801.0,445.0,86.126.88.52,RO,Romania,Bucuresti,44.4333,26.1,1,,1
nn00845295,03-05-13 19:07,groucho-tokyo,1451120692,TCP,1801.0,445.0,86.126.88.52,RO,Romania,Bucuresti,44.4333,26.1,1,,1
uu60509372,03-05-13 19:10,groucho-oregon,3235001155,TCP,6000.0,1433.0,192.210.51.67,US,United States,California,34.0115,-117.8535,0,,0
ak022a90878v,03-05-13 19:14,zeppo-norcal,3323217250,TCP,27970.0,445.0,198.20.69.98,US,United States,Illinois,41.8825,-87.6441,1,,1
uu60509367,03-05-13 19:17,groucho-oregon,3080266147,TCP,6000.0,1433.0,183.153.33.163,CN,China,Jiangsu Sheng,32.4907,119.9081,0,,0
uw61862147,03-05-13 19:18,groucho-tokyo,2956823403,TCP,4616.0,80.0,176.61.139.107,SE,Sweden,,62.0,15.0,1,,1
nc73766815,03-05-13 19:18,groucho-tokyo,2956823403,TCP,4616.0,80.0,176.61.139.107,SE,Sweden,,62.0,15.0,0,,0
ak022a9045xe,03-05-13 19:18,groucho-tokyo,2956823403,TCP,4616.0,80.0,176.61.139.107,SE,Sweden,,62.0,15.0,1,,1
ci40079759,03-05-13 19:18,groucho-singapore,1317115153,TCP,59781.0,80.0,78.129.149.17,GB,United Kingdom,,51.5,-0.13,1,,1
ci40079751,03-05-13 19:18,groucho-singapore,1317115153,TCP,59781.0,80.0,78.129.149.17,GB,United Kingdom,,51.5,-0.13,0,,0
us6000iahj,03-05-13 19:18,groucho-singapore,1317115153,TCP,59781.0,80.0,78.129.149.17,GB,United Kingdom,,51.5,-0.13,0,,0
ci40079727,03-05-13 19:18,groucho-singapore,3091883745,TCP,4509.0,445.0,184.74.102.225,US,United States,New York,42.8326,-77.3096,0,,0
nc73766810,03-05-13 19:24,zeppo-norcal,1268064382,TCP,49552.0,80.0,75.149.32.126,US,United States,,38.0,-97.0,0,,0
av91068153,03-05-13 19:28,groucho-oregon,2018774918,TCP,6000.0,1433.0,120.84.15.134,CN,China,Guangxi Zhuangzu Zizhiqu,24.3126,109.3892,1,,1
av91656946,03-05-13 19:31,groucho-singapore,3395607854,TCP,43961.0,22.0,202.100.221.46,CN,China,Hainan,20.0458,110.3417,0,,0
av91068168,03-05-13 19:32,groucho-tokyo,1475836542,TCP,4013.0,445.0,87.247.122.126,LT,Lithuania,Kauno Apskritis,54.9,23.9,0,,0
av91068163,03-05-13 19:32,groucho-tokyo,1475836542,TCP,4013.0,445.0,87.247.122.126,LT,Lithuania,Kauno Apskritis,54.9,23.9,0,,0
uw61862142,03-05-13 19:34,groucho-oregon,1995736125,TCP,6000.0,1433.0,118.244.132.61,CN,China,Beijing Shi,39.9289,116.3883,0,,0
av91656931,03-05-13 19:35,groucho-oregon,1441350408,ICMP,,,85.233.67.8,RU,Russia,Tatarstan,55.7887,49.1221,1,,1
nc73766805,03-05-13 19:35,groucho-oregon,1441350408,ICMP,,,85.233.67.8,RU,Russia,Tatarstan,55.7887,49.1221,1,https://blog.talosintelligence.com/2018/11/dnspionage-campaign-targets-middle-east.html,1
us6000i9x7,03-05-13 19:35,groucho-norcal,3231346276,TCP,6000.0,1433.0,192.154.110.100,US,United States,California,34.053000000000004,-118.2642,0,,0
ak022a8zjt9a,03-05-13 19:36,zeppo-norcal,3231346276,TCP,6000.0,1433.0,192.154.110.100,US,United States,California,34.053000000000004,-118.2642,0,,0
ak022a8ziijl,03-05-13 19:37,groucho-us-east,3231346276,TCP,6000.0,1433.0,192.154.110.100,US,United States,California,34.053000000000004,-118.2642,0,,0
hv73105827,03-05-13 19:37,groucho-eu,3231346276,TCP,6000.0,1433.0,192.154.110.100,US,United States,California,34.053000000000004,-118.2642,0,,0
nn00844747,03-05-13 19:37,groucho-oregon,3322768888,TCP,6000.0,1433.0,198.13.109.248,US,United States,California,34.0115,-117.8535,1,https://www.forbes.com/sites/daveywinder/2019/01/05/russia-or-the-far-right-who-hacked-german-politics/#6c534f8112c1,1
uw61862137,03-05-13 19:37,groucho-sydney,3231346276,TCP,6000.0,1433.0,192.154.110.100,US,United States,California,34.053000000000004,-118.2642,1,,1
ci40079711,03-05-13 19:39,groucho-oregon,1019141837,TCP,6000.0,1433.0,60.190.222.205,CN,China,,35.0,105.0,1,,1
nc73766800,03-05-13 19:39,groucho-tokyo,1893354942,ICMP,,,112.218.77.190,KR,South Korea,,37.57,126.98,0,,0
uw61862122,03-05-13 19:41,groucho-tokyo,3733838529,ICMP,,,222.141.218.193,CN,China,Henan Sheng,34.6836,113.5325,1,,1
nn00844744,03-05-13 19:45,groucho-oregon,3667803331,TCP,4570.0,23.0,218.158.60.195,KR,South Korea,,37.57,126.98,0,,0
av91068158,03-05-13 19:45,groucho-sydney,1023049150,UDP,2660.0,14415.0,60.250.125.190,TW,Taiwan,Taipei,25.0392,121.525,1,,1
ci40079703,03-05-13 19:49,groucho-oregon,1032051418,TCP,6000.0,1433.0,61.131.218.218,CN,China,Jiangxi Sheng,28.55,115.9333,0,https://www.cyberscoop.com/pakistani-military-spyware-stealth-mango-tangelo-lookout/,0
nn00844742,03-05-13 19:50,groucho-oregon,2032357792,TCP,62828.0,23.0,121.35.81.160,CN,China,Guangdong,23.1167,113.25,1,,1
nn00845290,03-05-13 19:52,groucho-tokyo,2090910235,TCP,24709.0,22.0,124.160.194.27,CN,China,Zhejiang Sheng,30.2936,120.1614,0,https://www.cnn.com/2018/11/30/tech/marriott-hotels-hacked/index.html,0
nn00845288,03-05-13 19:54,groucho-tokyo,1857814599,TCP,6000.0,1433.0,110.188.0.71,CN,China,Sichuan Sheng,30.6667,104.0667,1,https://securelist.com/olympicdestroyer-is-here-to-trick-the-industry/84295/,1
nc73766795,03-05-13 19:56,groucho-singapore,3226516723,TCP,6000.0,1433.0,192.80.188.243,US,United States,Nevada,36.0312,-115.0739,0,,0
uw61862117,03-05-13 20:01,groucho-singapore,3394623162,TCP,49548.0,1433.0,202.85.214.186,CN,China,,35.0,105.0,1,,1
us6000i9wz,03-05-13 20:02,groucho-singapore,3730416887,TCP,6000.0,1433.0,222.89.164.247,CN,China,Henan Sheng,34.6836,113.5325,0,,0
nn00844740,03-05-13 20:02,groucho-sa,2030730801,TCP,6000.0,1433.0,121.10.126.49,CN,China,Guangdong,23.1167,113.25,1,,1
nc73766790,03-05-13 20:03,groucho-oregon,1019141837,TCP,6000.0,1433.0,60.190.222.205,CN,China,,35.0,105.0,1,https://securingtomorrow.mcafee.com/mcafee-labs/malware-on-google-play-targets-north-korean-defectors/,1
nc73766785,03-05-13 20:03,groucho-tokyo,2030972486,TCP,6000.0,135.0,121.14.46.70,CN,China,Guangdong,23.1167,113.25,0,,0
nn00845088,03-05-13 20:08,groucho-sydney,1159477845,TCP,95.0,22.0,69.28.58.85,US,United States,California,34.053000000000004,-118.2642,0,,0
pr71365008,03-05-13 20:08,groucho-tokyo,1017972899,TCP,6000.0,8080.0,60.173.8.163,CN,China,Anhui Sheng,31.8639,117.2808,0,https://researchcenter.paloaltonetworks.com/2018/04/unit42-reaper-groups-updated-mobile-arsenal/,0
uw61862112,03-05-13 20:09,groucho-oregon,1987558773,TCP,6000.0,1433.0,118.119.189.117,CN,China,Sichuan Sheng,30.6667,104.0667,0,,0
uw61862107,03-05-13 20:10,groucho-sydney,3141009093,TCP,1747.0,3389.0,187.55.254.197,BR,Brazil,Estado de Santa Catarina,-28.6667,-49.3833,1,,1
nn00845077,03-05-13 20:10,groucho-sydney,3141009093,TCP,1747.0,3389.0,187.55.254.197,BR,Brazil,Estado de Santa Catarina,-28.6667,-49.3833,1,,1
ci40079695,03-05-13 20:10,groucho-sydney,3141009093,TCP,1747.0,3389.0,187.55.254.197,BR,Brazil,Estado de Santa Catarina,-28.6667,-49.3833,1,https://arstechnica.com/information-technology/2018/06/vpnfilter-malware-infecting-50000-devices-is-worse-than-we-thought/,1
ak022a8y7qjq,03-05-13 20:14,groucho-sa,1599200627,TCP,2016.0,139.0,95.81.221.115,RU,Russia,,60.0,100.0,1,,1
nc73766780,03-05-13 20:14,groucho-sa,1599200627,TCP,2016.0,139.0,95.81.221.115,RU,Russia,,60.0,100.0,0,https://www.nytimes.com/2019/02/07/world/australia/cyberattack-parliament-hack.html,0
nc73766775,03-05-13 20:15,groucho-sa,1599200627,TCP,1453.0,445.0,95.81.221.115,RU,Russia,,60.0,100.0,0,http://www.spiegel.de/international/germany/cyber-espionage-likely-from-russia-targets-german-government-a-1196520.html,0
pr71365003,03-05-13 20:15,groucho-sa,1599200627,TCP,1453.0,445.0,95.81.221.115,RU,Russia,,60.0,100.0,0,,0
us6000i9wt,03-05-13 20:15,groucho-singapore,1427738604,UDP,36406.0,5060.0,85.25.143.236,DE,Germany,,51.0,9.0,1,,1
pr71364998,03-05-13 20:17,groucho-oregon,3226135922,TCP,6000.0,1433.0,192.74.237.114,US,United States,California,37.3887,-122.0188,1,https://www.independent.co.uk/life-style/gadgets-and-tech/news/trump-us-north-korea-summit-kim-jong-un-hackers-china-russia-a8384586.html,1
ak022a8xqg0p,03-05-13 20:18,groucho-tokyo,710974406,TCP,4106.0,3389.0,42.96.155.198,CN,China,Beijing Shi,39.9289,116.3883,1,,1
pr71364993,03-05-13 20:23,groucho-tokyo,2015331929,TCP,6000.0,1433.0,120.31.134.89,CN,China,Guangdong,23.0268,113.1315,0,,0
nn00844739,03-05-13 20:23,groucho-oregon,3736745024,TCP,6000.0,1433.0,222.186.52.64,CN,China,Jiangsu Sheng,32.0617,118.7778,0,,0
ci40079679,03-05-13 20:25,groucho-singapore,3702892698,TCP,6000.0,1433.0,220.181.168.154,CN,China,Beijing Shi,39.9289,116.3883,0,,0
ci40079671,03-05-13 20:25,groucho-oregon,3658020275,TCP,6000.0,1433.0,218.8.245.179,CN,China,Heilongjiang Sheng,45.75,126.65,0,https://researchcenter.paloaltonetworks.com/2018/06/unit42-tick-group-weaponized-secure-usb-drives-target-air-gapped-critical-systems/,0
pr71364988,03-05-13 20:27,groucho-tokyo,1033071447,TCP,18689.0,1433.0,61.147.107.87,CN,China,Jiangsu Sheng,32.0617,118.7778,0,,0
nc73766760,03-05-13 20:30,groucho-singapore,3273221703,ICMP,,,195.25.102.71,FR,France,,48.86,2.35,1,,1
ci40079663,03-05-13 20:30,groucho-singapore,3273221703,ICMP,,,195.25.102.71,FR,France,,48.86,2.35,1,,1
us6000i9wg,03-05-13 20:35,groucho-singapore,176362647,UDP,67.0,68.0,10.131.20.151,,,,,,1,,1
ak022a8x7j0j,03-05-13 20:36,groucho-oregon,840591020,TCP,2674.0,23.0,50.26.102.172,US,United States,Texas,35.1613,-101.87899999999999,0,,0
ak022a8x7com,03-05-13 20:37,groucho-eu,170932385,UDP,67.0,68.0,10.48.56.161,,,,,,0,,0
ak022a8x6z3t,03-05-13 20:44,groucho-oregon,1032051418,TCP,6000.0,1433.0,61.131.218.218,CN,China,Jiangxi Sheng,28.55,115.9333,0,,0
hv73105762,03-05-13 20:44,groucho-oregon,1987755250,TCP,6000.0,3306.0,118.122.188.242,CN,China,Sichuan Sheng,30.6667,104.0667,1,https://www.justice.gov/opa/pr/two-chinese-hackers-associated-ministry-state-security-charged-global-computer-intrusion,1
tx2022pqec,03-05-13 20:46,groucho-tokyo,3561543713,TCP,58059.0,3389.0,212.72.216.33,BG,Bulgaria,,43.0,25.0,1,,1
ak022a8x2wt8,03-05-13 20:46,groucho-tokyo,3561543713,TCP,59356.0,3389.0,212.72.216.33,BG,Bulgaria,,43.0,25.0,1,,1
nn00844736,03-05-13 20:47,groucho-oregon,2000668485,ICMP,,,119.63.199.69,JP,Japan,Tokyo-to,35.685,139.7514,1,,1
nc73766750,03-05-13 20:47,groucho-oregon,2000668485,ICMP,,,119.63.199.69,JP,Japan,Tokyo-to,35.685,139.7514,0,,0
ak022a8wrj8m,03-05-13 20:47,groucho-oregon,2000668485,ICMP,,,119.63.199.69,JP,Japan,Tokyo-to,35.685,139.7514,0,,0
ci40079655,03-05-13 20:47,groucho-oregon,2000668485,ICMP,,,119.63.199.69,JP,Japan,Tokyo-to,35.685,139.7514,0,,0
nc73766740,03-05-13 20:48,groucho-tokyo,3548949873,TCP,6000.0,3389.0,211.136.173.113,CN,China,Shanghai Shi,31.0456,121.3997,1,https://content.fireeye.com/apt/rpt-apt38,1
ci40079647,03-05-13 20:52,groucho-singapore,922424523,TCP,60916.0,80.0,54.251.20.203,SG,Singapore,,1.3667,103.8,1,,1
uu60509352,03-05-13 20:52,groucho-singapore,922424523,TCP,60917.0,80.0,54.251.20.203,SG,Singapore,,1.3667,103.8,0,,0
uu60509347,03-05-13 20:52,groucho-singapore,3740308190,TCP,6000.0,135.0,222.240.146.222,CN,China,Hunan,28.1792,113.1136,1,http://www.newportri.com/news/20180608/nuwc-contractor-hacked-by-china-sensitive-information-on-submarines-stolen,1
hv73105742,03-05-13 20:53,groucho-tokyo,1032834922,TCP,6000.0,8089.0,61.143.207.106,CN,China,Guangdong,23.1167,113.25,0,,0
ci40079639,03-05-13 20:54,groucho-tokyo,3730416887,TCP,6000.0,1433.0,222.89.164.247,CN,China,Henan Sheng,34.6836,113.5325,0,,0
us6000i9vv,03-05-13 20:56,groucho-sa,3659277971,ICMP,,,218.28.38.147,CN,China,Henan Sheng,34.6836,113.5325,1,,1
ci40079631,03-05-13 20:56,groucho-sa,3659277971,ICMP,,,218.28.38.147,CN,China,Henan Sheng,34.6836,113.5325,0,https://www.apnews.com/0b52e20517a74b678cf5eae5d0e177ab,0
uu60509342,03-05-13 20:57,groucho-singapore,3322768892,TCP,6000.0,1433.0,198.13.109.252,US,United States,California,34.0115,-117.8535,1,,1
ak022a8whgaq,03-05-13 20:58,groucho-oregon,3546238780,TCP,6000.0,1433.0,211.95.79.60,CN,China,Beijing Shi,39.9289,116.3883,0,,0
tx2022pqbw,03-05-13 21:00,groucho-tokyo,1159477845,TCP,95.0,22.0,69.28.58.85,US,United States,California,34.053000000000004,-118.2642,1,https://www.asx.com.au/asxpdf/20181101/pdf/43zydw0t7l5lz8.pdf,1
uu60509337,03-05-13 21:02,groucho-us-east,405234994,TCP,2254.0,445.0,24.39.101.50,US,United States,New York,43.0622,-77.2196,0,,0
ci40079623,03-05-13 21:02,groucho-us-east,405234994,TCP,2254.0,445.0,24.39.101.50,US,United States,New York,43.0622,-77.2196,1,,1
ak022a8w4yca,03-05-13 21:04,groucho-sa,1627302658,TCP,37694.0,1080.0,96.254.171.2,US,United States,Florida,28.3031,-82.7048,0,http://www.saipem.com/sites/SAIPEM_en_IT/con-side-dx/Press%20releases/2018/Cyber%20attack%20update.page,0
nn00844735,03-05-13 21:04,groucho-sa,1627302658,TCP,37694.0,1080.0,96.254.171.2,US,United States,Florida,28.3031,-82.7048,1,,1
hv73105702,03-05-13 21:05,groucho-oregon,3099007349,TCP,51561.0,3389.0,184.183.25.117,US,United States,Arizona,33.5092,-111.899,0,,0
nc73766720,03-05-13 21:05,groucho-oregon,3099007349,TCP,51561.0,3389.0,184.183.25.117,US,United States,Arizona,33.5092,-111.899,1,,1
ok2022pqad,03-05-13 21:06,groucho-oregon,3099007349,TCP,51561.0,3389.0,184.183.25.117,US,United States,Arizona,33.5092,-111.899,0,,0
nc73766710,03-05-13 21:06,groucho-singapore,2055748107,TCP,41167.0,23.0,122.136.58.11,CN,China,Jilin Sheng,43.88,125.3228,1,,1
us6000i9vm,03-05-13 21:10,groucho-singapore,1169129130,UDP,60451.0,1900.0,69.175.126.170,US,United States,Illinois,41.8876,-87.6368,0,,0
ak022a8vvc21,03-05-13 21:13,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,1,https://www.icebrg.io/blog/adobe-flash-zero-day-targeted-attack,1
nc73766700,03-05-13 21:13,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,0,,0
nc73766705,03-05-13 21:13,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,1,https://www.reuters.com/article/us-northkorea-southkorea/mystery-hacker-steals-data-on-1000-north-korean-defectors-in-south-idUSKCN1OR0CS,1
hv73105662,03-05-13 21:13,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,0,,0
uu60509322,03-05-13 21:14,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,1,,1
nn00844734,03-05-13 21:14,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,0,,0
ak022a8vedh1,03-05-13 21:15,groucho-sa,1990529449,UDP,44011.0,42776.0,118.165.17.169,TW,Taiwan,Taipei,25.0392,121.525,1,https://dragos.com/blog/20180716UkraineChemicalPlantEvent.html,1
uw61862102,03-05-13 21:16,groucho-singapore,2061591854,TCP,6000.0,1521.0,122.225.101.46,CN,China,Zhejiang Sheng,30.2936,120.1614,0,https://www.timesofisrael.com/israeli-spyware-said-used-by-mexican-government-to-target-dissident-journalists/,0
ak022a8vadk6,03-05-13 21:16,groucho-singapore,1033070424,TCP,6000.0,1433.0,61.147.103.88,CN,China,Jiangsu Sheng,32.0617,118.7778,1,,1
ak022a8va475,03-05-13 21:19,groucho-sydney,3291080130,TCP,52605.0,3389.0,196.41.229.194,DZ,Algeria,Wilaya de Tipaza,36.7669,2.9611,0,,0
ak022a8v9o2j,03-05-13 21:19,groucho-sydney,3291080130,TCP,52605.0,3389.0,196.41.229.194,DZ,Algeria,Wilaya de Tipaza,36.7669,2.9611,1,,1
ok2022ppxu,03-05-13 21:19,groucho-sydney,3291080130,TCP,52605.0,3389.0,196.41.229.194,DZ,Algeria,Wilaya de Tipaza,36.7669,2.9611,0,https://www.cyberscoop.com/chinese-linked-hackers-breached-top-australian-defense-university-report/,0
nc73766690,03-05-13 21:19,groucho-tokyo,1159477845,TCP,95.0,22.0,69.28.58.85,US,United States,California,34.053000000000004,-118.2642,1,,1
uw61862097,03-05-13 21:25,groucho-sa,2030860101,TCP,15434.0,80.0,121.12.119.69,CN,China,Guangdong,23.1167,113.25,0,,0
us6000i9v9,03-05-13 21:25,groucho-oregon,3417039721,TCP,6000.0,1433.0,203.171.227.105,CN,China,Zhejiang Sheng,27.8456,120.4928,1,https://www.symantec.com/connect/blogs/wannacry-ransomware-attacks-show-strong-links-lazarus-group,1
ci40079615,03-05-13 21:26,groucho-us-east,2030860101,TCP,15434.0,80.0,121.12.119.69,CN,China,Guangdong,23.1167,113.25,0,https://www.symantec.com/blogs/threat-intelligence/elfin-apt33-espionage,0
ak022a8uxxy4,03-05-13 21:26,groucho-sydney,2030860101,TCP,15434.0,80.0,121.12.119.69,CN,China,Guangdong,23.1167,113.25,1,,1
us6000ic5b,03-05-13 21:27,groucho-oregon,1995703357,TCP,6000.0,3306.0,118.244.4.61,CN,China,Beijing Shi,39.9289,116.3883,0,,0
us6000i9v7,03-05-13 21:28,groucho-sydney,2096615722,TCP,58590.0,3389.0,124.247.209.42,IN,India,,20.0,77.0,1,,1
us6000ic5a,03-05-13 21:28,groucho-sydney,2096615722,TCP,58590.0,3389.0,124.247.209.42,IN,India,,20.0,77.0,0,https://www.reuters.com/article/us-ukraine-cyber/new-wave-of-cyber-attacks-hits-russia-other-nations-idUSKBN1CT21F,0
pr71364978,03-05-13 21:28,groucho-sydney,2096615722,TCP,58590.0,3389.0,124.247.209.42,IN,India,,20.0,77.0,1,https://reaqta.com/2017/11/muddywater-apt-targeting-middle-east/,1
nn00844733,03-05-13 21:29,groucho-oregon,3226135922,TCP,6000.0,1433.0,192.74.237.114,US,United States,California,37.3887,-122.0188,0,,0
us6000i9v2,03-05-13 21:29,groucho-tokyo,3226516723,TCP,6000.0,1433.0,192.80.188.243,US,United States,Nevada,36.0312,-115.0739,1,,1
nn00845286,03-05-13 21:33,groucho-tokyo,779594131,TCP,4493.0,445.0,46.119.169.147,UA,Ukraine,,49.0,32.0,0,https://baesystemsai.blogspot.ca/2017/10/taiwan-heist-lazarus-tools.html,0
us6000ic59,03-05-13 21:33,groucho-tokyo,779594131,TCP,4493.0,445.0,46.119.169.147,UA,Ukraine,,49.0,32.0,1,,1
nc73766645,03-05-13 21:34,groucho-singapore,3701695021,TCP,6000.0,3306.0,220.163.98.45,CN,China,Yunnan,25.0389,102.7183,0,https://www.fireeye.com/blog/threat-research/2018/03/suspected-chinese-espionage-group-targeting-maritime-and-engineering-industries.html,0
pr2022223000,03-05-13 21:36,groucho-tokyo,3662079473,TCP,6000.0,3389.0,218.70.229.241,CN,China,Chongqing Shi,29.5628,106.5528,1,https://www.welivesecurity.com/2017/06/30/telebots-back-supply-chain-attacks-against-ukraine/,1
uw61862087,03-05-13 21:36,groucho-singapore,3402199065,TCP,6000.0,1433.0,202.201.112.25,CN,China,Ningxia Huizu Zizhiqu,38.4681,106.2731,0,,0
us6000ic58,03-05-13 21:37,groucho-oregon,1019194042,TCP,6000.0,3306.0,60.191.170.186,CN,China,Jiangsu Sheng,32.4907,119.9081,1,https://blog.trendmicro.com/trendlabs-security-intelligence/redbaldknight-bronze-butler-daserf-backdoor-now-using-steganography/,1
hv73105597,03-05-13 21:39,groucho-oregon,1032051418,TCP,6000.0,1433.0,61.131.218.218,CN,China,Jiangxi Sheng,28.55,115.9333,0,,0
ci40079607,03-05-13 21:41,groucho-singapore,2032483485,TCP,41208.0,22.0,121.37.60.157,CN,China,Guangdong,22.5333,114.1333,1,https://www.fireeye.com/blog/threat-research/2017/04/apt10_menupass_grou.html,1
uu60509302,03-05-13 21:41,groucho-tokyo,2949299585,TCP,4820.0,23.0,175.202.189.129,KR,South Korea,North Gyeongsang,36.2667,128.5667,0,,0
nc73766630,03-05-13 21:42,groucho-tokyo,2947159057,TCP,31353.0,23.0,175.170.20.17,CN,China,Liaoning,41.7922,123.4328,1,,1
tx2022ppty,03-05-13 21:47,groucho-sa,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,0,https://www.cyberscoop.com/shamoon-greenbug-symantec-hacking-campaign/,0
uu60509297,03-05-13 21:47,groucho-norcal,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,1,,1
uu60509292,03-05-13 21:47,zeppo-norcal,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,0,,0
nc73766625,03-05-13 21:48,groucho-us-east,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,1,https://www.theguardian.com/world/2017/oct/14/iran-to-blame-for-cyber-attack-on-mps-emails-british-intelligence,1
nn00844730,03-05-13 21:49,groucho-eu,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,0,https://s3-eu-west-1.amazonaws.com/minervaresearchpublic/CopyKittens/CopyKittens.pdf,0
ci40079591,03-05-13 21:50,groucho-sydney,3550209755,TCP,58799.0,22.0,211.155.230.219,CN,China,Beijing Shi,39.9289,116.3883,1,https://www.reuters.com/article/us-czech-security-russia/czech-security-service-says-russia-behind-cyber-attacks-on-ministry-idUSKBN1O21BN,1
ak022a8tn0ox,03-05-13 21:51,groucho-sydney,3362766651,UDP,5061.0,5060.0,200.111.191.59,CL,Chile,Santiago Metropolitan,-33.45,-70.6667,0,,0
ak022a8tmqvw,03-05-13 21:52,groucho-sydney,3156241938,ICMP,,,188.32.110.18,RU,Russia,Moscow,55.7522,37.6156,1,,1
